Start_Index,Publication_Date,PU_No,Title,Status,Date_of_Commencement,PDF_URL
0,2025-08-27,P.U. (A) 275/2025,FOOD (AMENDMENT) (NO. 2) REGULATIONS 2025,AMENDMENT,01/03/2026,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3037177/PUA 275 (2025).pdf
0,2025-08-27,P.U. (A) 274/2025,"WATER SERVICES INDUSTRY (WATER SERVICES DEPOSITS, FEES AND CHARGES) (AMENDMENT) REGULATIONS 2025",AMENDMENT,01/09/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3046482/PUA 274 (2025).pdf
0,2025-08-27,P.U. (A) 273/2025,WATER SERVICES INDUSTRY (WATER RETICULATION  AND PLUMBING) (AMENDMENT) RULES 2025,AMENDMENT,01/09/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3046797/PUA 273 (2025).pdf
0,2025-08-27,P.U. (A) 272/2025,FEDERAL CONSTITUTION  (REVIEW OF SPECIAL GRANT UNDER ARTICLE 112D) (STATE OF SARAWAK) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3046585/PUA272_2025.pdf
0,2025-08-27,P.U. (A) 271/2025,FEDERAL CONSTITUTION  (REVIEW OF SPECIAL GRANT UNDER ARTICLE 112D) (STATE OF SABAH) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3046567/PUA271_2025.pdf
0,2025-08-26,P.U. (A) 270/2025,INCOME TAX (STATE OF KELANTAN SPECIAL INCENTIVE SCHEME) (C-SUITE EXECUTIVE) RULES 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3038535/PUA270_2025.pdf
0,2025-08-26,P.U. (A) 269/2025,INCOME TAX (STATE OF KELANTAN SPECIAL INCENTIVE SCHEME) RULES 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3038524/PUA 269.pdf
0,2025-08-25,P.U. (A) 268/2025,SOLID WASTE AND PUBLIC CLEANSING MANAGEMENT (DEPOSIT FOR SAFE CLOSURE OF PRESCRIBED SOLID WASTE MANAGEMENT FACILITIES) (EXEMPTION) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3042511/PUA 268_2025.pdf
0,2025-08-25,P.U. (A) 267/2025,INCOME TAX (SUSTAINABLE AND RESPONSIBLE INVESTMENT SUKUK) RULES 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3038474/PUA 267_2025.pdf
100,2025-08-22,P.U. (A) 266/2025,POLICE (AMENDMENT) REGULATIONS 2025,AMENDMENT,25/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3038548/PUA 266_2025.pdf
100,2025-08-21,P.U. (A) 265/2025,RULES OF COURT (AMENDMENT) 2025,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3037392/PUA265_2025.pdf
100,2025-08-21,P.U. (A) 264/2025,DRUG AND SUBSTANCE DEPENDANTS AND MISUSERS (TREATMENT AND REHABILITATION) (CONDITIONS FOR DRUG AND SUBSTANCE DEPENDANTS AND MISUSERS WHO VOLUNTARILY UNDERGO TREATMENT AND REHABILITATION) RULES 2025,PRINCIPAL,22/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3037394/PUA 264 (2025).pdf
100,2025-08-21,P.U. (A) 263/2025,DRUG AND SUBSTANCE DEPENDANTS AND MISUSERS (TREATMENT AND REHABILITATION) (FORMS)  RULES 2025,PRINCIPAL,22/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3037403/PUA 263 (2025).pdf
100,2025-08-20,P.U. (A) 262/2025,LOCAL SPEED LIMIT (FEDERAL ROADS) (SABAH) (AMENDMENT) ORDER 2025,AMENDMENT,22/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3034272/PUA 262_2025.pdf
100,2025-08-19,P.U. (A) 261/2025,"REGULAR FORCES  (PENSIONS, GRATUITIES AND OTHER BENEFITS) (AMENDMENT) (NO. 4) REGULATIONS 2025",AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3031001/PUA 261_2025.pdf
100,2025-08-19,P.U. (A) 260/2025,"REGULAR FORCES  (PENSIONS, GRATUITIES AND OTHER BENEFITS) (AMENDMENT) (NO. 3) REGULATIONS 2025",AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3031000/PUA 260_2025.pdf
100,2025-08-19,P.U. (A) 259/2025,"REGULAR FORCES  (PENSIONS, GRATUITIES AND OTHER BENEFITS) (AMENDMENT) (NO. 2) REGULATIONS 2025",AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3032670/PUA 259.pdf
100,2025-08-19,P.U. (A) 258/2025,"REGULAR FORCES  (PENSIONS, GRATUITIES AND OTHER BENEFITS) (AMENDMENT) REGULATIONS 2025",AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3030996/PUA 258.pdf
100,2025-08-19,P.U. (A) 257/2025,CUSTOMS DUTIES (EXEMPTION)  (AMENDMENT) (NO. 3) ORDER 2025,AMENDMENT,20/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3031112/PUA 257.pdf
100,2025-08-18,P.U. (A) 256/2025,PORT (MUAR) RULES 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3028657/P.U. (A) 256_2025.pdf
100,2025-08-15,P.U. (A) 255/2025,AUDIT (AMENDMENT OF FIRST SCHEDULE)  (NO. 2) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3025043/PUA255_2025.pdf
100,2025-08-14,P.U. (A) 254/2025,PENANG PORT COMMISSION (SCALE OF RATES OF FERRY SERVICE BETWEEN PANGKALAN SULTAN ABDUL HALIM AND PANGKALAN RAJA TUN UDA) BY-LAWS 2025,PRINCIPAL,15/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3024203/P.U. (A) 254_2025.pdf
100,2025-08-06,P.U. (A) 253/2025,PRINTING PRESSES AND PUBLICATIONS  (CONTROL OF UNDESIRABLE PUBLICATIONS) (NO. 23) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3010496/PUA 253_2025.pdf
100,2025-08-06,P.U. (A) 252/2025,PRINTING PRESSES AND PUBLICATIONS  (CONTROL OF UNDESIRABLE PUBLICATIONS) (NO. 22) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3010485/PUA252_2025.pdf
100,2025-08-06,P.U. (A) 251/2025,RENEWABLE ENERGY (AMENDMENT OF SCHEDULE) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3009067/PUA251_2025.pdf
100,2025-08-05,P.U. (A) 250/2025,FEDERAL ROADS (WEST MALAYSIA) (AMENDMENT)  (NO. 9) ORDER 2025,AMENDMENT,08/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3004042/PUA 250.pdf
100,2025-08-04,P.U. (A) 249/2025,PESTICIDES (LICENSING FOR MANUFACTURING) (AMENDMENT) RULES 2025,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3005309/PUA249_2025.pdf
100,2025-08-04,P.U. (A) 248/2025,PRINTING PRESSES AND PUBLICATIONS (CONTROL OF UNDESIRABLE PUBLICATIONS) (NO. 21) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3004708/PUA248_2025.pdf
100,2025-08-04,P.U. (A) 247/2025,PRINTING PRESSES AND PUBLICATIONS (CONTROL OF UNDESIRABLE PUBLICATIONS) (NO. 20) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3004298/PUA 247 (2025).pdf
100,2025-08-04,P.U. (A) 246/2025,PRINTING PRESSES AND PUBLICATIONS (CONTROL OF UNDESIRABLE PUBLICATIONS) (NO. 19) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3004275/PUA 246 (2025).pdf
100,2025-08-04,P.U. (A) 245/2025,PRINTING PRESSES AND PUBLICATIONS (CONTROL OF UNDESIRABLE PUBLICATIONS) (NO. 18) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3004366/PUA245_2025.pdf
100,2025-08-04,P.U. (A) 244/2025,PRINTING PRESSES AND PUBLICATIONS (CONTROL OF UNDESIRABLE PUBLICATIONS) (NO. 17) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3004365/PUA244_2025.pdf
100,2025-08-04,P.U. (A) 243/2025,PRINTING PRESSES AND PUBLICATIONS (CONTROL OF UNDESIRABLE PUBLICATIONS) (NO. 16) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3004244/PUA 243 (2025).pdf
100,2025-08-04,P.U. (A) 242/2025,PRINTING PRESSES AND PUBLICATIONS (CONTROL OF UNDESIRABLE PUBLICATIONS) (NO. 15) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3004261/PUA 242 (2025).pdf
100,2025-08-01,P.U. (A) 547/1992,RICE (GRADE AND PRICE CONTROL) ORDER 1992,REPRINT ONLINE,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/2133027_BM/P.U. (A) 547_1992 (Dalam talian 2025).pdf
100,2025-07-31,P.U. (A) 241/2025,PRICE CONTROL AND ANTI-PROFITEERING  (PRICE MARKING OF PRICE-CONTROLLED GOODS)  (NO. 5) (REVOCATION) ORDER 2025,CANCEL,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3000398/PUA241_2025.pdf
100,2025-07-31,P.U. (A) 240/2025,PRICE CONTROL AND ANTI-PROFITEERING (DETERMINATION OF MAXIMUM PRICE) (NO. 5) (REVOCATION) ORDER 2025,CANCEL,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3000399/PUA240_2025.pdf
100,2025-07-31,P.U. (A) 239/2025,UNIVERSITIES AND UNIVERSITY COLLEGES (EXERCISE OF POWERS OF THE BOARD OF DIRECTORS) REGULATIONS 2025,PRINCIPAL,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/3000240/PUA239_2025.pdf
100,2025-07-31,P.U. (A) 238/2025,CUSTOMS DUTIES (GOODS UNDER THE  MALAYSIA-UNITED ARAB EMIRATES COMPREHENSIVE ECONOMIC PARTNERSHIP AGREEMENT) ORDER 2025,PRINCIPAL,01/09/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2999891/PUA238_2025.pdf
100,2025-07-31,P.U. (A) 237/2025,PESTICIDES (EXEMPTION) ORDER 2025,PRINCIPAL,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2999875/PUA 237.pdf
100,2025-07-31,P.U. (A) 236/2025,ROAD TRANSPORT (EXEMPTION) RULES 2025,PRINCIPAL,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2999682/PUA236_2025.pdf
100,2025-07-31,P.U. (A) 235/2025,LOANS GUARANTEE  (DECLARATION OF BODIES CORPORATE)  (MKD SIGNATURE SDN. BHD.) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2999617/PUA 235.pdf
100,2025-07-30,P.U. (A) 234/2025,WATER SERVICES INDUSTRY  (RATES FOR WATER SUPPLY SERVICES)  (STATE OF PERLIS) (AMENDMENT) REGULATIONS 2025,AMENDMENT,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2998227/PUA 234_2025.pdf
100,2025-07-30,P.U. (A) 233/2025,WATER SERVICES INDUSTRY  (RATES FOR WATER SUPPLY SERVICES)  (STATE OF PERAK) (AMENDMENT) REGULATIONS 2025,AMENDMENT,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2998214/P.U. (A) 233_2025.pdf
100,2025-07-30,P.U. (A) 232/2025,WATER SERVICES INDUSTRY  (RATES FOR WATER SUPPLY SERVICES)  (STATE OF TERENGGANU) (AMENDMENT) REGULATIONS 2025,AMENDMENT,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2998242/P.U. (A) 232_2025.pdf
100,2025-07-30,P.U. (A) 231/2025,"WATER SERVICES INDUSTRY  (RATES FOR WATER SUPPLY SERVICES)  (STATE OF SELANGOR, FEDERAL TERRITORIES OF  KUALA LUMPUR AND PUTRAJAYA) (AMENDMENT) REGULATIONS 2025",AMENDMENT,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2998130/P.U. (A) 231_2025.pdf
100,2025-07-30,P.U. (A) 230/2025,WATER SERVICES INDUSTRY  (RATES FOR WATER SUPPLY SERVICES)  (STATE OF JOHOR) (AMENDMENT) REGULATIONS 2025,AMENDMENT,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2998164/P.U. (A) 230_2025.pdf
100,2025-07-30,P.U. (A) 229/2025,WATER SERVICES INDUSTRY  (RATES FOR WATER SUPPLY SERVICES)  (STATE OF MALACCA) (AMENDMENT)  REGULATIONS 2025,AMENDMENT,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2998177/P.U. (A) 229_2025.pdf
100,2025-07-30,P.U. (A) 228/2025,WATER SERVICES INDUSTRY  (RATES FOR WATER SUPPLY SERVICES)  (STATE OF PAHANG) (AMENDMENT) REGULATIONS 2025,AMENDMENT,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2998275/PUA 228_2025.pdf
100,2025-07-30,P.U. (A) 227/2025,WATER SERVICES INDUSTRY  (RATES FOR WATER SUPPLY SERVICES)  (STATE OF PENANG) (AMENDMENT) REGULATIONS 2025,AMENDMENT,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2998097/PUA 227_2025.pdf
100,2025-07-30,P.U. (A) 226/2025,WATER SERVICES INDUSTRY  (RATES FOR WATER SUPPLY SERVICES)  (STATE OF KELANTAN) (AMENDMENT) REGULATIONS 2025,AMENDMENT,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2998114/PUA 226_2025.pdf
100,2025-07-30,P.U. (A) 225/2025,WATER SERVICES INDUSTRY  (RATES FOR WATER SUPPLY SERVICES)  (STATE OF NEGERI SEMBILAN) (AMENDMENT)  REGULATIONS 2025,AMENDMENT,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2998152/P.U. (A) 225_2025.pdf
100,2025-07-30,P.U. (A) 224/2025,WATER SERVICES INDUSTRY  (RATES FOR WATER SUPPLY SERVICES)  (FEDERAL TERRITORY OF LABUAN) (AMENDMENT) REGULATIONS 2025,AMENDMENT,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2998253/PUA 224_2025.pdf
100,2025-07-30,P.U. (A) 223/2025,WATER SERVICES INDUSTRY  (RATES FOR WATER SUPPLY SERVICES)  (STATE OF KEDAH) (AMENDMENT) REGULATIONS 2025,AMENDMENT,01/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2998191/PUA 223_2025.pdf
100,2025-07-30,P.U. (A) 222/2025,ROAD TRANSPORT (CAMERA-RECORDED OFFENCES) (AMENDMENT) RULES 2025,AMENDMENT,31/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2994897/P.U. (A) 222_2025.pdf
100,2025-07-30,P.U. (A) 221/2025,MOTOR VEHICLES (WEIGHING) (AMENDMENT)  RULES 2025,AMENDMENT,31/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2996838/P.U. (A) 221_2025.pdf
100,2025-07-29,P.U. (A) 220/2025,ROAD TRANSPORT (PROHIBITION OF USE OF ROAD) (FEDERAL ROADS) (NO. 5) ORDER 2021 (AMENDMENT)  ORDER 2025,AMENDMENT,15/08/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2993542/PUA 220 (2025).pdf
100,2025-07-28,P.U. (A) 219/2025,CIVIL AVIATION (EXEMPTION) REGULATIONS 2025,PRINCIPAL,16/05/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2992252/PUA 219.pdf
100,2025-07-17,P.U. (A) 218/2025,FEDERAL ROADS (SARAWAK) (AMENDMENT) (NO. 3) ORDER 2025,AMENDMENT,18/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2975215/PUA 218 (2025).pdf
100,2025-07-17,P.U. (A) 217/2025,FEDERAL ROADS (WEST MALAYSIA) (AMENDMENT) (NO. 8) ORDER 2025,AMENDMENT,20/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2975272/PUA 217 (2025).pdf
100,2025-07-17,P.U. (A) 216/2025,FEDERAL ROADS (WEST MALAYSIA) (AMENDMENT)                   (NO. 7) ORDER 2025,AMENDMENT,18/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2975188/PUA216_2025.pdf
100,2025-07-17,P.U. (A) 215/2025,FEDERAL ROADS (WEST MALAYSIA) (AMENDMENT)  (NO. 6) ORDER 2025,AMENDMENT,18/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2975259/PUA215_2025.pdf
100,2025-07-16,P.U. (A) 214/2025,"PORT KELANG AUTHORITY (SCALE OF RATES, DUES AND CHARGES) (AMENDMENT) BY-LAWS 2025 -  CORRIGENDUM",CORRIGENDUM,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2973703/PUA214_2025.pdf
100,2025-07-14,P.U. (A) 213/2025,COMPANIES (LICENCE FOR OMISSION OF “BERHAD”  OR “BHD.”) REGULATIONS 2025,PRINCIPAL,15/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2966093/PUA 213(2025).pdf
100,2025-07-14,P.U. (A) 212/2025,OPTICAL (AMENDMENT) REGULATIONS 2025,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2965206/PUA 212_2025.pdf
100,2025-07-14,P.U. (A) 211/2025,COMPANIES (LICENCE FOR LAND HOLDING) REGULATIONS 2025,PRINCIPAL,15/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2965223/PUA 211 (2025).pdf
100,2025-07-14,P.U. (A) 210/2025,"JOHOR PORT AUTHORITY (TANJUNG PELEPAS PORT) (SCALE OF RATES, DUES AND CHARGES) (AMENDMENT) BY-LAWS 2025",AMENDMENT,15/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2967620/PUA 210 (2025).pdf
100,2025-07-09,P.U. (A) 209/2025,LOANS GUARANTEE (BODIES CORPORATE) (REMISSION OF TAX AND STAMP DUTY) (MALAYSIA RAIL LINK SDN. BHD.) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2961826/PUA209_2025.pdf
100,2025-07-08,P.U. (A) 208/2025,LOANS GUARANTEE (BODIES CORPORATE) (REMISSION OF TAX AND STAMP DUTY) (PERBADANAN TABUNG PENDIDIKAN TINGGI NASIONAL) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2958063/PUA 208_2025.pdf
100,2025-07-07,P.U. (A) 207/2025,"ENVIRONMENTAL QUALITY (DELEGATION OF POWERS TO GOVERNMENT DEPARTMENT, LOCAL AUTHORITY AND CORPORATION) ORDER 2025",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2955644/PUA 207 (2025).pdf
100,2025-07-04,P.U. (A) 206/2025,CUSTOMS (PROVISIONAL ANTI-DUMPING DUTIES)  (NO. 3) ORDER 2025,PRINCIPAL,07/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2953706/PUA206_2025.pdf
100,2025-07-03,P.U. (A) 205/2025,LOCK-UP (AMENDMENT) RULES 2025,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2951472/P.U. (A) 205_2025.pdf
100,2025-07-03,P.U. (A) 204/2025,PRINTING PRESSES AND PUBLICATIONS  (CONTROL OF UNDESIRABLE PUBLICATIONS) (NO. 14) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2950876/PUA 204_2025.pdf
100,2025-07-01,P.U. (A) 203/2025,PRINTING PRESSES AND PUBLICATIONS  (CONTROL OF UNDESIRABLE PUBLICATIONS) (NO. 13) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2945222/PUA 203 (2025).pdf
100,2025-07-01,P.U. (A) 202/2025,CUSTOMS (PROHIBITION OF IMPORTS) (AMENDMENT) (NO. 2) ORDER 2025,AMENDMENT,31/12/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2946387/PUA 202.pdf
100,2025-06-30,P.U. (A) 201/2025,SERVICE TAX (AMENDMENT) REGULATIONS 2025 (AMENDMENT) REGULATIONS 2025,AMENDMENT,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2944268/PUA 201.pdf
100,2025-06-30,P.U. (A) 200/2025,SALES TAX (GOODS EXEMPTED FROM SALES TAX) (AMENDMENT) ORDER 2025,AMENDMENT,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2944319/PUA 200_2025.pdf
100,2025-06-30,P.U. (A) 199/2025,SALES TAX (RATE OF SALES TAX)  (AMENDMENT) ORDER 2025,AMENDMENT,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2944335/PUA 199.pdf
100,2025-06-30,P.U. (A) 198/2025,MEDICAL (AMENDMENT) REGULATIONS 2025,AMENDMENT,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2943045/PUA 198_2025.pdf
100,2025-06-30,P.U. (A) 197/2025,ROAD TRANSPORT (PROHIBITION OF USE OF ROAD) (FEDERAL ROADS) (NO. 22) (REVOCATION) ORDER 2025,CANCEL,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2942657/PUA 197_2025.pdf
100,2025-06-26,P.U. (A) 196/2025,INCOME TAX (ISSUANCE OF ELECTRONIC INVOICE) (AMENDMENT) RULES 2025,AMENDMENT,30/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2937538/P.U. (A) 196_2025.pdf
100,2025-06-24,P.U. (A) 195/2025,FEDERAL ROADS (FELDA SCHEME) (AMENDMENT)  (NO. 2) ORDER 2025,AMENDMENT,30/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2934293/PUA 195.pdf
100,2025-06-24,P.U. (A) 194/2025,ROAD TRANSPORT (PROHIBITION OF USE OF ROAD) (FEDERAL ROADS) (NO. 7) ORDER 2025,PRINCIPAL,01/07/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2934348/PUA 194.pdf
100,2025-06-23,P.U. (A) 193/2025,"INCOME TAX (DEDUCTION FOR EXPENDITURE IN RELATION TO ENVIRONMENTAL PRESERVATION, SOCIAL AND GOVERNANCE) RULES 2025",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2928613/PUA 193 (2025).pdf
100,2025-06-20,P.U. (A) 192/2025,CUSTOMS (ANTI-DUMPING DUTIES) (ADMINISTRATIVE REVIEW) ORDER 2025,PRINCIPAL,23/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2929357/PUA 192_2025.pdf
100,2025-06-19,P.U. (A) 191/2025,FEDERAL ROADS  (PRIVATE MANAGEMENT) (COLLECTION OF TOLLS)  (WEST COAST EXPRESSWAY (TAIPING-BANTING)) (AMENDMENT) ORDER 2025  CORRIGENDUM,CORRIGENDUM,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2927389/PUA191_2025.pdf
100,2025-06-19,P.U. (A) 190/2025,ENTERTAINMENTS DUTY (EXEMPTION) (NO. 23) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2872815/PUA190_2025.pdf
100,2025-06-19,P.U. (A) 189/2025,ENTERTAINMENTS DUTY (EXEMPTION) (NO. 22) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2872814/PUA 189.pdf
100,2025-06-19,P.U. (A) 188/2025,ENTERTAINMENTS DUTY (EXEMPTION) (NO. 21) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2872812/PUA 188.pdf
100,2025-06-19,P.U. (A) 187/2025,ENTERTAINMENTS DUTY (EXEMPTION) (NO. 20) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2872820/PUA187_2025.pdf
100,2025-06-19,P.U. (A) 186/2025,ENTERTAINMENTS DUTY (EXEMPTION) (NO. 19) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2926753/PUA186_2025.pdf
100,2025-06-19,P.U. (A) 185/2025,ENTERTAINMENTS DUTY (EXEMPTION) (NO. 18) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2872852/PUA 185.pdf
100,2025-06-19,P.U. (A) 184/2025,ENTERTAINMENTS DUTY (EXEMPTION) (NO. 17) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2872842/PUA 184.pdf
100,2025-06-18,P.U. (A) 183/2025,DOUBLE TAXATION RELIEF (THE GOVERNMENT OF THE REPUBLIC OF MALDIVES) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2898269/PUA183_2025.pdf
100,2025-06-17,P.U. (A) 224/2005,REVISION OF LAWS (RECTIFICATION OF CRIMINAL PROCEDURE CODE) ORDER 2005,CORRIGENDUM,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/PUA 224 2005 BI_merged.pdf
100,2025-06-16,P.U. (A) 182/2025,CUSTOMS DUTIES (GOODS UNDER THE AGREEMENT ESTABLISHING THE ASEAN–AUSTRALIA–NEW ZEALAND FREE TRADE AREA) ORDER 2025,PRINCIPAL,17/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2888154/P.U. (A) 182_2025.pdf
100,2025-06-13,P.U. (A) 181/2025,CUSTOMS (ANTI-DUMPING DUTIES)  (EXPEDITED REVIEW) (REVOCATION) ORDER 2025,CANCEL,15/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2917008/PUA 181.pdf
100,2025-06-13,P.U. (A) 180/2025,"PORT KELANG AUTHORITY  (SCALE OF RATES, DUES AND CHARGES)  (AMENDMENT) (NO. 2) BY-LAWS 2025",AMENDMENT,15/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2916920/PUA 180_2025.pdf
100,2025-06-13,P.U. (A) 179/2025,FEDERAL TERRITORY (PLANNING)  (APPLICATION FOR PLANNING PERMISSION)  (FEDERAL TERRITORY OF KUALA LUMPUR) RULES 2025,PRINCIPAL,16/06/2025,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2916823/PUA 179_2025 .pdf
100,2025-06-13,P.U. (A) 178/2025,ENTERTAINMENTS DUTY (EXEMPTION) (NO. 16) ORDER 2025,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/2679566/PUA 178.pdf
